source	target
KAT2B	RBPJL
TP53	POLD1
RELA	CXCL11
MYC	DPM1
RBPJ	PTCRA
BRCA1	JAK1
MYB	MRPL19
TP53	ATF3
HDAC2	RUNX1
RARA	S100A9
GATA3	hsa-miR-200a
MYC	CBX5
MYB	SNRPG
NR2E1	hsa-miR-9
ESR2	hsa-miR-23b
AR	TGFB2
MYB	ATP2B1
MYC	hsa-miR-23a
POU2F1	ACSL1
PPARG	RXRB
AR	FGFR1
ETS1	TRB@
TFDP1	SMAD2
TP53	CASP8
E2F1	FPR1
PPARG	MYB
TP53	TNFSF10
TFAP2A	ALDH3A2
MYC	RPL9
MECOM	MAPK8
SPI1	IL1RN
JUN	HEXB
APC	TBL1X
MYC	TMEM187
ESR2	ANGPTL4
STAT2	SOCS2
HIF1A	PDGFB
MYC	HADHB
PPARD	MED1
PPARG	MMP1
E2F1	LRRTM1
TP53	hsa-miR-34a
SP1	PDGFC
RXRG	ACSL4
RBPJ	NOTCH4
CREB1	HTR2A
NFKB1	CD40
RELA	GALR1
CEBPA	CDKN1A
CREBBP	STAT6
NFKB2	EGFR
E2F2	DCLK1
E2F1	CX3CL1
E2F2	LOC80054
POU2F1	INS
EP300	CREB1
SP1	CCND1
CTNNB1	BTRC
NFKB1	NOL3
TFAP2A	CALB2
MYC	COPS2
STAT5B	PRF1
TCEB1	HIF1A
E2F4	CDK1
STAT3	IL6ST
CEBPA	GPX4
POU2F2	TRA@
PAX8	TP53
PER3	CUL1
SP1	HBZ
AR	MUC1
JUN	KRT16
MYC	APP
MYC	RBM39
NFKB2	IKBKB
ETV4	AGTR2
NEUROD1	IAPP
E2F1	SLC7A9
TFAP2A	TBXAS1
IKBKG	MAP3K14
SMAD4	SMAD3
STAT5B	PIM2
CTNNB1	AXIN1
STAT2	CREBBP
MYC	ABCB10
E2F1	GLIPR2
EGR1	EGFR
JUN	EXOC3
NFE2L2	EIF2AK3
E2F4	YWHAH
MYC	IL8
PPARA	ACSL4
SOS2	CCND3
TCF7L1	CTBP1
NFKB1	hsa-miR-29c
RELA	CCL2
E2F4	EIF4H
MYC	GALC
USF2	ATP5A1
RXRB	GK
TFAP2A	NME3
STAT1	PPP2R2C
CREB1	PRKACB
ATF1	CYP11B1
E2F1	SH3GLB1
TFAP2A	MYO6
E2F1	HBA2
POU2F1	BCHE
PPARA	SCD5
FOS	NPPA
E2F1	UPF3B
SMAD7	SMURF2
MYC	JUN
E2F4	PIM2
E2F2	C9orf72
JUN	OXT
PPARG	SCGB1D1
TCEB2	EPAS1
NFIC	UGT8
ETS1	CD4
STAT2	PPP2R2D
SPI1	TLR2
E2F1	CXorf57
PPARG	BTF3P11
MYC	TRIM24
ELK1	MAPK9
TP53	RAD51
STAT5B	CEL
TP53	SFN
ETS1	DAD1
TP53	IL2
E2F4	NAP1L4
MYC	MPO
SPI1	hsa-miR-146a
TP53	ATR
GLI3	WNT10B
JUN	NTRK3
TFAP2A	ATP12A
NFKB1	GALR1
E2F3	hsa-miR-195
RXRG	FABP4
SP1	CCNA1
TFAP2A	KRT16
RARG	THPO
SMURF2	IGF1R
CREB1	CALCA
NFKBIA	TAB1
STAT3	CCL2
CREB1	FAS
STAT5A	CSN2
ESR1	REXO4
EZH2	hsa-miR-137
SPI1	CD58
LEF1	TRA@
PPARG	GK
TP53	BAG1
MYB	SNRPF
STAT5B	TNF
PAX8	WT1
CEBPA	PSG1
MYB	TXNDC5
SNAI1	TGFBR1
HIF1A	LOC339524
POU2F1	NIF3L1
PPP3R1	hsa-miR-133b
SP1	ADRA1D
NOTCH2	RBPJ
USF2	TGFB1
NFIC	NDUFA1
RELA	IKBKB
NFIC	COL18A1
SPI1	CXCR2
SMAD4	EPO
RARG	IL2
RARB	MYC
TNFSF12	hsa-miR-206
FLI1	SRF
MYC	SMAD3
CREB1	CD55
EGR1	THPO
E2F1	TPRKB
JUN	PTGS1
E2F1	WAPAL
MYC	ING1
MYCN	hsa-miR-221
JUN	FGFBP1
ETS2	ATP5B
PAX6	PDHX
STAT5A	SOCS4
STAT5B	EXOC3
MYC	IL13
JUN	hsa-miR-155
E2F4	RPS4X
CREBBP	PRKACB
SMAD3	PEX6
E2F2	CDK2
ETV4	MMP9
TFAP2A	GAA
MYB	CSF1
GLI2	FBXW11
JUN	IL6
SMURF2	NTRK1
RARG	AMH
TFAP2A	ADM
SPI1	PRTN3
SMAD4	hsa-miR-155
E2F4	VARS2
ABL1	EPHA7
MAX	PIAS1
SMAD5	SMAD7
POU5F1	VIP
E2F4	TP73
ETS1	CD209
MYB	CDK1
TFAP2A	NOL3
RARA	SCD
RXRB	CYP27A1
JUN	NPY
HIF1A	PGF
ETV4	PLA2G4A
ZFP42	hsa-miR-367
SPI1	KCNMA1
CEBPA	ALB
E2F4	PLSCR1
MYC	RBM4
TP53	RB1
E2F4	POLE2
JUN	PTGDS
ETS2	MGAT5B
ZNF274	NGFR
STAT4	MYC
FOS	ETS1
CREB1	TSC22D3
E2F4	SP1
MYC	CLCN2
E2F4	CENPE
TNF	hsa-miR-31
MYOD1	hsa-miR-1
MYC	TCF7
STAT5B	ESR2
E2F1	COQ2
E2F1	MT1A
POU2F1	NKX2-1
MYB	NME1
ABL1	SHC3
STAT3	CCND1
E2F1	RFC4
RARA	STRA6
TFAP2A	GNAI2
SP1	JUND
MYC	hsa-miR-29c
POU2F1	SCGB1A1
HIF1A	ESR1
RXRB	PLIN1
FOS	MAPK12
MYC	MAPK1
JUN	APOE
AR	HOXA4
MYB	EED
PPARG	ACSL4
ETS1	CSN2
MYB	HSPA4
E2F1	PRRG3
SP1	ITGAX
CRY1	PER3
RXRB	SORBS1
HIF1A	RORA
CREB5	PRKACB
USF2	TFF2
NFKB1	TRAF2
RBL2	CDK6
JUN	IER5
MYB	HAT1
STAT3	A2M
E2F2	SGK223
MYC	LANCL1
NFKB1	IRF1
RARA	CDH13
EGR1	NUDT6
ELK1	MAPK10
ARNT	EPAS1
SMAD2	RBL2
IKBKB	RIPK2
PPARG	SLC27A4
E2F4	POLR3D
ESR2	EGFR
POU2F1	CITED1
SP1	KRT16
RXRB	LPL
TFAP2A	CHGA
NFATC2	MAPK13
NFKB1	PPP2R2D
MYC	YIF1A
TFAP2A	NR3C2
SP1	PLAU
NFATC2	PPP3CC
TCF7L1	JUN
AR	AMH
E2F1	CDK1
E2F1	TAS1R2
TFAP2A	DDX5
MYC	TUSC2
E2F1	ZCCHC8
LEF1	BIRC5
SMAD3	COL3A1
TFAP2A	FLI1
LEF1	CREBBP
RELA	TRAF6
GLI1	TH
TFAP2A	LRP8
NFIC	AMELY
E2F1	VCP
SP3	HMGA2
MYB	EMG1
EP300	STAT3
POU2F1	GNRH1
TCF7L2	MITF
AR	F9
E2F1	DEFT1P
ETS1	BCL2
E2F2	SNTB2
MYC	CASP8AP2
E2F4	DLEU1
MITF	hsa-miR-211
MYBL1	NCL
GLI1	WNT8B
MYC	DBI
E2F1	GJC1
FLI1	LYL1
MYC	RNF4
SOX2	hsa-miR-137
MYC	RPL10
CRY1	CSNK1E
MYC	RPL31
NFKB1	HSD11B2
E2F2	C21orf58
RXRA	CYP4A22
MYB	CD34
ETV4	IL13
SMAD3	TGFB3
EGR1	FLT3
CRY1	ARNTL
NFATC3	PPP3R1
RELA	MICA
ESR2	SERPINE1
JUN	TSHB
MYC	TRIM44
MYC	CYTIP
RELB	SELE
PIAS2	CDKN2B
PPARG	CYP4A11
STAT5B	PIAS3
SP3	ACACA
MYC	ITGA6
EPAS1	CUL2
MYC	NOL3
MYC	RPL32
TFAP2B	DRD1
EIF2AK2	NFKBIA
NFKB1	LYN
E2F1	CDH20
JUN	VEGFC
PPARG	RARB
MAPK14	CXCL1
E2F4	VPS4A
USF1	GH2
XBP1	hsa-miR-346
CEBPA	TOP2A
MYC	TFRC
USF2	CITED1
FLI1	TNC
TCF7	CTNNB1
MYC	RAB8A
MYC	SNAPC1
MYC	MMP1
GLI3	PRKACG
TP53	CHEK1
TP53	CHGA
BRCA1	TP53
STAT1	PTTG1IP
TFAP2A	DSG3
MYF6	hsa-miR-206
NFATC1	MAPK12
SP1	RUNX1
FLI1	SLA
MYOD1	hsa-miR-206
E2F1	EXOSC9
SP1	ALDOA
PAX2	SFRP2
ATF1	CYP11B2
SP1	KIAA0146
TFAP2A	PARP1
E2F1	ZNF616
POU2F1	TRA@
RXRA	CPT1C
E2F1	THOC5
ETV4	BDKRB1
MCM5	DBF4
SP1	LRP8
SP1	IGFBP2
BCL3	MYB
PER1	CRY2
ETS1	BIRC2
WT1	ODC1
MYC	TYK2
TFAP2A	GFAP
SP1	BCL2
NFIA	ALB
TP53	CCNA2
HOXA7	TGM1
ESR2	SELE
ESR1	UBE3A
E2F1	HIST2H4A
TLX3	hsa-miR-17
JUN	TCIRG1
SP3	MIP
RXRG	CYP4A11
TCF7	CTBP2
CREB1	CIITA
E2F4	RPA3
E2F1	PES1
NFIC	SCD
E2F1	PCOLCE
TFAP2A	ADD1
AR	KLKB1
AR	APOE
ATF4	PRKX
RBPJ	MAML2
ELK1	PDGFB
TFAP2A	CGA
NFAT5	PPP3R2
TFAP2A	CD7
E2F1	TBC1D21
BCL6	PRDM1
NFATC2	MAPK12
FOSL1	hsa-miR-222
CEBPA	CDH13
STAT5A	IRF9
USF1	ACACA
ATF1	AVP
REL	hsa-miR-21
E2F1	CBX5
E2F1	WRAP73
RELA	BIRC2
PER2	SKP1P2
SP1	TTR
SPI1	CSF1R
RARA	STAT5B
MITF	TYRP1
CREB1	CYP11B1
SMURF2	PDGFRA
MYC	TMF1
SMAD2	TGFB3
RELA	PPP2R2B
SOX2	hsa-miR-302b
MYB	PTCRA
MYC	MFI2
ETS1	MYC
CREM	ICAM1
MYC	MGST1
FLI1	TERT
STAT4	PIM1
RARB	EP300
SIX1	hsa-miR-200a
RXRB	ACSL1
FOS	CCL5
USF2	CEBPA
TP73	hsa-miR-143
MYCN	hsa-miR-421
AR	GTF2F1
ETS2	CD4
SP1	FASN
RXRA	hsa-miR-193a
SMAD2	ZFYVE9
E2F2	HERC2P2
AR	NOL3
USF1	CALCA
SP1	MAT2B
AR	KCNH8
SP1	KRT5
NFIC	RBP1
CEBPB	IL3
EPAS1	NOS3
E2F4	ABCA1
TP53	MAPK9
TFAP2A	HSPA1A
NFKB1	hsa-miR-224
MYB	EIF2S1
ESR2	NCOA3
STAT5B	hsa-miR-15a
RXRB	CYP8B1
WT1	SLC6A6
CEBPD	POU5F1
SMAD4	EPX
SMAD4	BTRC
STAT4	SOCS1
HIF1A	CREBBP
E2F1	TAF11
MAML3	RBPJL
SP1	TCN2
RXRG	CD36
ETV4	TBXAS1
RXRB	ACSL4
USF1	IFNG
MYC	SNRPB2
AR	PTGS1
CEBPE	LTF
RXRB	CPT1C
GLI3	WNT10A
CREB1	TWF2
STAT4	JAK3
E2F1	RXRG
ARNTL	CRY2
E2F4	SEPT5
RXRG	GK2
NFKB1	PLAU
CREBBP	SMAD4
RARB	MIF
NFKB1	MAT2A
GLI2	WNT7B
BRCA1	GADD45A
STAT3	IL10
E2F1	ADAM8
CEBPA	LEP
MYC	RPS6
GLI3	BMP5
STAT1	JUN
SMAD4	TGFBR1
ZBTB16	hsa-miR-146a
MYB	KIAA0020
SMAD9	SMAD7
EGR1	THBS1
CREBBP	MITF
E2F4	PDXK
POU2F1	TSC22D3
NR0B2	hsa-miR-127
MYB	DAP3
FLI1	MMP2
HIF1A	HOOK2
E2F1	DTX1
E2F2	MAGOH
ESR2	REXO4
EP300	CREB3L4
HIF1A	ALDOA
GLI1	WNT9A
ELK1	PSEN1
SP1	hsa-miR-106a
MYC	ITGB1
PAX5	KCNH8
USF1	APP
MYC	SRD5A1
HIF1A	TCEB2
HOXD9	CDH1
ELK1	PRKCI
SMAD1	GDF15
TP53	EPCAM
TP53	CAV1
ETS1	NOS1
TFAP2A	DHX34
MYC	MTHFD1
FOS	NRAS
IRF7	IFNA5
TP53	P2RX3
RARA	HOXA1
USF2	GLI1
STAT1	VEGFA
GLI1	BMP8B
PPARA	ADIPOR2
MYC	MGEA5
MYC	MINA
ETS1	VWF
PAX8	RXRB
POU2F1	SPRR2A
TLX1	hsa-miR-17
E2F4	CDC37L1
E2F4	NOL3
CEBPA	hsa-miR-29b
SP1	PTGS2
RXRB	SCD5
RARG	KHSRP
MYC	WRN
ETV4	MADCAM1
ATF2	HLA-F
E2F1	DCLRE1C
PPARD	GADD45G
CEBPA	E2F2
USF2	APP
ERG	TGFBR2
PPARG	MMP9
SP1	MYBL1
RXRA	APOA1
MYC	SRSF1
CEBPA	TGFB1
MYC	NAGPA
LEF1	LEF1
MYC	GSK3B
MYC	KCNH4
PER3	CRY1
MAPK1	CDK4
E2F1	KISS1
E2F2	N4BP1
TFAP2A	CBS
NFKB1	ETS1
RARA	ESR1
HIF1A	hsa-miR-424
CEBPA	NFYB
MYC	IL11RA
TFAP2A	DSG1
SMAD3	AR
E2F1	RALGDS
ETV4	ETS2
E2F1	PUS3
TP53	PRKAB1
ELK1	KCNMA1
RARA	POU1F1
E2F1	SUCLG1
NFIC	CYP17A1
CREB1	PCK1
TFAP2A	C1QTNF1
STAT5B	RNMT
SP1	PDHA1
SP1	GYPC
STAT5B	EGFR
TFAP2A	PCSK6
USF1	INS
MYC	EIF2S1
TP73	NBL1
STAT3	PPARGC1A
ETV4	PSG4
FOS	IL12B
FOS	IL12A
POU2F1	JUND
MYC	AHSG
IRF5	IL12A
NFKB1	hsa-miR-34a
TFAP2A	NF1
TFAP2A	VIPR1
ESR1	PNRC1
TNF	hsa-miR-9
NFKB1	CYP11A1
CREB1	ELN
ATF1	CCNA1
TFAP2A	HEXA
MCM5	ORC5
SMURF2	FGFR3
CEBPA	STAR
E2F4	POLD1
SMAD1	COL1A1
CREB5	PRKACA
ELK1	CCND1
MYC	FUS
MCM7	ORC1
E2F2	FIZ1
JUN	GALC
NFKB1	ID1
EP300	CDKN2B
MAX	MAPK13
USF2	APOA2
AR	FGF2
SP3	CDH5
TP53	TP53INP1
WT1	UBE2I
ETS1	BID
MYB	HMGB2
E2F1	SEPHS1
MYC	OCA2
REL	TNFSF10
CREB1	LTC4S
MYC	STX16
MYC	ASH2L
SP1	CYP27B1
MYC	RAC2
RELA	PPP2R2D
RUNX1	CTBP1
MITF	MAPK3
TCEB1	EPAS1
XBP1	DDIT3
E2F2	ZFC3H1
E2F1	CECR1
E2F1	EIF3J
NFIC	FN1
ERG	FLT1
ETS1	IL13RA2
SP1	AGTR1
MYC	APC
SMAD1	ID1
ZEB1	hsa-miR-200c
E2F1	PRDM2
TP53	EFEMP1
E2F4	RBL2
MAX	CDK4
USF2	SLC19A1
IKBKG	AKT1
MYB	CEBPA
TP53	P2RX6
ATM	CHEK2
SPI1	EBI3
ESR1	WISP2
IKBKG	TAB1
E2F4	MBP
CEBPD	CYP19A1
ETS1	SURF1
TLX3	hsa-miR-20a
MYC	ZNF193
LEF1	CCL7
FLI1	IGFBP3
CREB3L3	PRKACA
MYC	AKR7A2
SP1	CCL2
TCF7	PPARD
TLX3	hsa-miR-92a
USF1	CAD
CTNNB1	TBL1Y
NFKB1	SELE
E2F1	FAM184A
ZBTB16	CCNA1
TFAP2A	TGFB3
JUN	PDGFRB
E2F2	ADD3
E2F1	C14orf149
NFIC	SFTPB
E2F1	CLIP1
ETS1	VEGFB
NFIC	SNAPC1
SP1	CD19
AR	ASB2
ESR1	IFNAR1
JUND	IL3
ATF2	CCND1
TP53	PEG3
MYB	LCK
MYC	RPS13
ETS1	MAPK1
E2F4	STMN1
IRF7	IFNA6
FOS	MAPK3
E2F1	N4BP1
MYC	MTOR
E2F1	NPTX2
JUN	MAPK11
ETV4	HTR2A
CREB3L3	PRKACB
E2F4	ARHGDIG
NFKB1	AKT2
E2F4	SMAD2
LEF1	MITF
SP1	NFKB2
RARA	MYCN
USF1	DUSP1
E2F1	IFT80
FOXO1	AKT1
TLX1	hsa-miR-92a
CEBPA	IL6
ESR1	SERPINB5
SMAD3	FSTL3
NFKB1	PPP2CA
ATF1	CDK1
E2F1	NIPSNAP1
MYB	IGFBP5
E2F1	CCL17
BMPR1A	hsa-miR-21
MYC	SYMPK
SP1	PNOC
TFAP2A	SLPI
ETS1	LYZ
PGR	MAPK10
AR	UBE3A
MYC	KPNA3
EGR1	KCNH4
NFKB2	MAP3K14
NFKB2	NFKBIA
ABL1	SHC4
STAT3	MUC4
JUN	NTS
PGR	PIK3CB
E2F1	ID3
PPARA	CD36
CEBPA	RNASE2
MYC	PMS1
E2F2	AMDHD1
E2F1	ACTR5
NOTCH3	MFNG
SMAD2	TFDP1
E2F1	RPS6KB1
POU2F1	REL
SNAI1	FGFR1
JUN	LCP1
MAML3	RBPJ
AR	GDEP
CEBPB	HP
WT1	RPL10
MYC	MCCC2
IKBKB	IRS1
RELB	IKBKB
NFKB1	IKBKB
E2F1	LOC283392
TP53	MDM4
NFKB1	NR3C1
ETS1	FGL2
SOX2	hsa-miR-302c
JUN	SLC6A4
E2F1	HIVEP1
JUN	NOS2
STAT5B	MUC1
MYC	PLOD3
NFATC3	PPP3CC
RB1	CDK4
EGR1	hsa-miR-301b
NFKB1	DEFB104A
AR	IRAK2
MAFA	PDX1
AR	ATP2A2
ATF2	IMPDH2
USF1	B4GALT5
AR	LCP1
POU2F1	PAX5
MYCN	hsa-miR-19a
TFAP2A	ALPPL2
TP53	EEF1A2
E2F4	PTTG1
TP53	MKI67
MYC	UCHL1
PGR	EGF
SOS1	SPRY3
PPARG	CCND1
NOTCH3	APH1A
NR3C2	KRAS
USF1	CEACAM6
ATF4	ASNS
RARA	IBSP
TP53	CDC25C
PDLIM7	hsa-miR-10b
MYC	MAPK3
SP3	CYP11A1
TSG101	FAM125A
PPARD	CCND2
SP1	NR3C1
STAT1	IRF9
JUN	MMP2
JUN	FGL2
HIF1A	TFRC
FOS	ERCC1
NFKB1	CYP19A1
USF1	B2M
PPARA	EDN1
E2F1	STK4
NOTCH4	DLL3
PPARD	UCP1
E2F2	MUT
EPAS1	EGLN3
EPAS1	EP300
USF1	B4GALNT2
E2F4	GYPC
SP1	GLP1R
STAT5A	MYC
E2F1	PLAU
ATF2	NT5E
ETS1	hsa-miR-146a
RARA	PRKCA
WT1	MDK
E2F2	PRDM1
SMAD1	ID3
E2F4	PDXP
E2F1	TAF1C
E2F1	PDIA3
TP53	KLKB1
HOXB13	AREG
TCF7L1	CTNNB1
DAXX	TGFBR2
RXRA	EHHADH
NFKB1	FCAR
TP53	S100A9
E2F1	UTRN
SMURF2	FLT1
IFNG	hsa-miR-145
NFKB1	VEGFB
CREB1	ATP1A1
JUN	EIF4G2
TP53	TRIM22
MYC	RAD51
SMAD9	MAPK1
MYC	CLUL1
TFAP2A	NCL
SP1	PSEN1
SP1	DDIT4
ETS1	MMP2
NFE2L2	EIF2AK1
E2F1	TXNL1
MYC	MAPRE2
TFAP2A	GIF
MYC	CACNB1
CREB1	PPRC1
E2F1	TIMP1
NOTCH4	DLL1
MYC	POLR1C
TFAP2A	RGL3
JUN	CYP11A1
ATM	CHEK1
TP53	PML
STAT5B	JAK3
ETS1	MNDA
ATF4	RPS6KA4
CREB1	CFTR
NOTCH4	JAG2
E2F1	UBL7
E2F4	POLR2F
ESR1	TNFRSF11B
SMAD2	ACVR1
ELK1	EGR1
RBL2	CDK4
E2F1	SRSF8
NFIC	IRF3
RARA	IL6
MYC	POLD4
MYC	hsa-miR-29b
RELA	IFNB1
MAPK12	CXCL1
SPI1	ERG
EGR1	DUSP4
WWP1	ERBB4
E2F3	CDK2
SP1	FURIN
MYC	RPL37
NFKB1	IL1R1
JUN	MMP3
TFAP2A	AQP2
AR	UCP3
ELK4	MAPK14
NFKB1	hsa-miR-199a
TFAP2A	FLII
MYC	MDM2
STAT5B	PIAS1
MNX1	PDX1
ETS1	OAS2
MYC	MRPL13
NPAS2	CRY2
PPARD	NOL3
RELA	AKT3
E2F4	CREG1
LEF1	UGT8
SMAD3	DOK1
MYC	EIF3I
MCM6	ORC6
TFAP2A	MGAT3
E2F1	hsa-miR-15b
PIAS1	STAT6
TCF7L1	EP300
MYC	SLC26A4
MYC	ZNF451
RARB	NCOR1
E2F2	IGFBP3
JUN	PGR
ATF5	DISC1
MYBL2	PSG1
RXRG	SCD
ETS1	CDH13
TGFB1	hsa-miR-200a
STAT3	CD40
FOS	KRAS
ETS1	TNFRSF10B
ELK1	SLC6A4
SP3	LECT1
SP1	HMOX1
TP53	STEAP3
STAT3	CEBPB
JUN	TNFRSF10A
POU2F1	CD79B
NFKB1	NQO1
SP1	TINF2
E2F2	ZNF292
TP53	TNFRSF10B
E2F2	ABCB10
CEBPB	FURIN
NFKB1	TNF
ATF1	NTS
CREB1	NR3C2
SP1	FLI1
NFKB1	CD83
POU2F2	IVL
ETS1	BMP4
MCM7	ORC3
MYC	CEACAM5
USF1	CTSD
USF1	CGA
SMAD4	LEF1
SMAD3	VEGFA
SP1	SERPINE1
TP53	UBE2L3
RARA	ETS1
IKBKG	NFKBIA
PTTG1	CDC26
MYC	CCDC6
ETS1	MMP7
PPARG	ADAMTS4
E2F1	MRAS
CEBPA	ABCB1
NFKB1	KLKB1
CREB1	CPT1A
ESR1	ERG
MYC	CAD
NFKB1	IRF4
ETV4	SURF1
AR	ZMIZ1
RARA	HNF1A
MYC	PTGES3
JUN	GBA
SMAD3	ZFP36
CEBPE	GATA1
GLI2	FOXE1
CEBPA	IGFBP1
MYC	SLIT1
RARB	NCOA1
POU2F1	HDAC1
BMP4	hsa-miR-145
GLI3	SHH
ETS1	LCP1
MYCN	hsa-miR-106a
STAT3	EHHADH
SMAD3	E2F4
ESR1	E2F1
SP3	ESR1
SP3	UTRN
JUN	MYC
PPARA	PTGS1
ATF2	HLA-G
SP3	HOXB7
E2F1	GRIK5
RXRG	ACSL1
E2F2	ARID3B
E2F2	POLE2
JUN	TIMP1
SPI1	NCF2
CREB1	AQP3
CEBPD	GADD45G
PGR	KLK3
HIF1A	SERPINE1
HTT	CLTC
ETV4	LOX
RXRA	PDPK1
E2F4	TOP1
SUFU	GLI1
MYC	KHK
SMAD7	LEF1
ETS1	CDC37
TP53	MAPK1
E2F1	UBN1
STAT3	CPT1A
POU2F1	ALDOC
TFAP2A	MT1A
MYC	NDUFA1
RARA	RARA
PPARGC1A	FOXO1
ETS1	TOM1
ETS1	LTC4S
CCND1	hsa-miR-20a
IKBKB	MAP3K14
STAT1	FOS
MYC	MYBL2
KLF2	hsa-miR-126
SPI1	WAS
E2F1	CCNE2
MYC	PFN1
MYC	ZFPL1
TFAP2A	CA9
STAT3	JAK1
ATF1	TFRC
CREB3L3	MITF
APBB1	APP
TP53	E2F2
MYC	NTN3
EGR4	TNF
E2F2	PRRG3
CREB1	IL10
MYB	SNRPB
EGR1	ANKRD1
E2F2	MPPED2
MYC	GAK
STAT1	CCND3
SPI1	TGFBR2
RXRG	FABP1
STAT5A	CREBBP
HIF1A	BHLHE41
NFKB1	PPP2R2C
NFKB1	CD86
SP1	EPO
ESR1	CYP1A1
E2F2	CBLN1
SPI1	ABCB4
GLI1	BMP8A
CREBBP	CTNNB1
TP53	TGFB1
ATF2	JUN
AR	NCOA2
MYC	BAZ1B
NFKB1	COPS2
USF1	CHI3L1
RXRA	PPARG
SPI1	CHI3L1
BRCA1	hsa-miR-146a
GLI2	BMP5
E2F4	TOP2A
STAT4	SOCS7
SP1	VAMP2
E2F1	GCHFR
STAT1	CCND2
ATF2	TNF
SP1	C16orf53
ETV6	MAPK3
ESR1	SRC
NFE2L2	EIF2AK2
HIF1A	PSEN2
GLI1	BMP4
RXRA	HMGCS2
TP53	PAPD7
NFATC3	TNF
TCF7L2	SMAD4
MYC	MAP2K5
MYC	FXR2
SMAD1	NKX2-5
MYC	HSPA8
MYC	LAMB2
JUN	NFKB2
STAT3	SOCS7
ETS2	FOSL1
ETS2	CD163
E2F1	MUT
MYF5	hsa-miR-1
CREB3L3	GSK3B
SMAD4	CTNNB1
POU5F1	hsa-miR-302d
MYC	PAICS
JUN	MMP9
ESR2	FOS
EGR4	IL2
CLOCK	BHLHE41
PAX2	ETS1
MYC	ZNF85
RELA	MMP14
AR	SLC10A2
MYC	CLP1
CEBPB	TOP1
JUN	OXTR
CEBPD	IL6
SUFU	GLI3
PIAS3	STAT5A
E2F1	CYYR1
JUN	DHX34
STAT5B	RARA
JUN	VIP
ETS1	TFAP2A
AR	MUC4
STAT5B	hsa-miR-19a
AR	FBP2
EPAS1	CREBBP
MYC	RGS16
HDAC1	MECOM
AR	H3F3A
POU5F1	hsa-miR-367
PER1	CRY1
E2F4	MCM8
SMAD7	RNMT
ESR1	hsa-miR-363
PIAS4	MYC
RELB	ITGAM
RBPJ	NOTCH3
RUVBL1	LEF1
POU2F1	IL2RB
RARA	HOXB4
CREB1	PPARA
E2F1	ZNF543
ARNTL	CRY1
RXRA	PAX8
SREBF1	GCK
SP4	GPD2
GLI2	WNT3
JUN	CDK4
RELA	APOC3
HCLS1	DNM3
MYC	hsa-miR-93
MYB	FGF2
NFATC4	PPP3CB
AR	ELF4
MYB	TOP2A
RBL2	CCND1
ETS2	CD34
MYC	ETFDH
TFAP2A	CLU
E2F4	SMC4
JUN	GNRH1
PPARA	NR1H3
MYB	CBS
E2F1	MMP15
NFKB1	SMC4
PAX2	WT1
RARG	ICAM1
MYC	PEX3
E2F1	HBZ
USF2	FCER1A
PTTG1	ANAPC11
ESR1	BMP6
SMAD3	LEF1
EGR1	CD28
PTEN	hsa-miR-302c
TFAP2A	ELN
E2F1	MCM5
CLOCK	CRY1
CREB1	SERPINB2
TP53	P2RX2
HIF1A	CXCL12
E2F1	SCML4
ESR1	CRHBP
NPAS2	CRY1
ESR2	STAT5A
E2F4	ZFP36L1
E2F4	CUTC
MYC	SCOC
NFIC	ALDOA
MYC	MADD
TP53	SIAH1
MAX	MAPK11
NOTCH3	DTX4
CIITA	RFX5
HIF1A	PLSCR4
SMURF2	FGFR2
PPARG	CPT1A
NFKB1	MAP3K14
RARB	FGFR1
TCF7L1	BIRC5
SP1	E2F1
CREB1	MITF
E2F2	RTP1
MYB	SLC25A21
E2F4	TBL2
USF1	FBP1
E2F2	NOP14
USF2	ALB
SP1	PCSK6
PER1	NPAS2
MYC	DEGS1
IKBKB	MAP3K8
IRF3	CD86
JUN	CBS
TP53	PRODH
EGR1	CHRNA7
RARA	HNF1B
SMAD2	SMAD7
NFKB1	EPO
SMAD3	EPX
TP53	C16orf53
SP1	TGM4
MYC	PPP2CA
MYC	PPP1R7
RXRA	CYP4A11
TP53	LSR
SMAD3	GADD45B
PPARA	APOA1
RFXAP	CIITA
BRCA1	AR
ETS1	CDKN1B
E2F1	ARHGAP20
E2F2	AOC3
ETS2	IL5
ETS2	TFEC
MYC	BTN2A1
MYC	PKM
ARNTL	PER1
ETS1	NTHL1
JUN	DNAJA3
ELK1	MAPK1
MYC	CNTN2
SMURF2	EGFR
CDX2	hsa-miR-125b
MYB	PSG1
RARB	PRRG1
RARA	ELF4
TP53	hsa-miR-125b
MYC	NLRP2
TP53	GAS1
RELA	PGR
NFKB1	TRAF1
MYB	FAS
TP53	SLC19A1
ATF6	XBP1
MYC	NFAT5
STAT4	CISH
JUN	AVP
KLF2	hsa-miR-143
SP1	IGF1R
MYB	RANBP1
NFIC	NR3C1
USF1	ID4
GLI2	GSK3B
RORB	ARNTL
ESR1	STAT5A
NFKB1	PPARA
ATF2	CYP11B2
MYC	PRPS2
TFAP2A	KRT17
JUN	CD5
E2F1	FH
TP53	GML
E2F1	PTPN6
STAT3	TYK2
PER2	CLOCK
MYC	MYC
E2F1	GSTM2
TP53	SESN1
NFKB1	NPY1R
E2F2	MXI1
STAT2	SOCS7
EGR3	CD69
MYC	BCL3
SP1	SERPINB2
